Date,Year,Month,Week,Store_ID,Product_ID,Category,Season,Holiday,Promotion,Price,Inventory_Level,Temperature,Rainfall,Quantity_Sold,Sales
2016-12-08,2016,12,49,S04,P007,Clothing,Winter,Yes,Yes,85.4,271,36,3,79,6746.6
2016-12-08,2016,12,49,S05,P027,Clothing,Winter,Yes,Yes,37.02,801,23,1,157,5812.14
2016-12-08,2016,12,49,S06,P014,Toys,Winter,Yes,No,58.86,196,12,3,99,5827.14
2016-12-08,2016,12,49,S07,P029,Grocery,Winter,Yes,No,98.9,322,16,12,130,12857.0
2016-12-15,2016,12,50,S01,P012,Clothing,Winter,Yes,No,87.2,454,29,4,79,6888.8
2016-12-15,2016,12,50,S02,P024,Beverages,Winter,Yes,Yes,110.32,482,29,2,142,15665.44
2016-12-15,2016,12,50,S03,P037,Toys,Winter,Yes,No,16.33,414,19,6,142,2318.86
2016-12-15,2016,12,50,S04,P019,Home,Winter,Yes,Yes,71.27,527,13,11,172,12258.44
2016-12-15,2016,12,50,S05,P001,Toys,Winter,Yes,No,90.91,672,34,2,80,7272.8
2016-12-15,2016,12,50,S06,P008,Bakery,Winter,Yes,No,77.58,111,10,6,68,5275.44
2016-12-15,2016,12,50,S07,P040,Beverages,Winter,Yes,No,108.74,220,15,7,149,16202.26
2016-12-22,2016,12,51,S01,P013,Bakery,Winter,Yes,No,11.21,469,11,3,72,807.12
2016-12-22,2016,12,51,S02,P039,Electronics,Winter,Yes,No,119.68,541,16,4,131,15678.08
2016-12-22,2016,12,51,S03,P025,Clothing,Winter,Yes,No,10.46,343,20,8,75,784.5
2016-12-22,2016,12,51,S04,P016,Clothing,Winter,Yes,Yes,95.17,442,34,7,78,7423.26
2016-12-22,2016,12,51,S05,P024,Clothing,Winter,Yes,Yes,58.71,555,17,9,162,9511.02
2016-12-22,2016,12,51,S06,P011,Grocery,Winter,Yes,No,23.95,750,13,11,97,2323.15
2016-12-22,2016,12,51,S07,P028,Beverages,Winter,Yes,No,6.8,354,28,2,138,938.4
2016-12-29,2016,12,52,S01,P003,Toys,Winter,Yes,Yes,57.05,464,21,1,166,9470.3
2016-12-29,2016,12,52,S02,P017,Beverages,Winter,Yes,Yes,100.79,117,18,9,150,15118.5
2016-12-29,2016,12,52,S03,P028,Beverages,Winter,Yes,No,79.93,572,22,12,118,9431.74
2016-12-29,2016,12,52,S04,P012,Grocery,Winter,Yes,Yes,12.16,883,35,0,86,1045.76
2016-12-29,2016,12,52,S05,P010,Beverages,Winter,Yes,No,119.68,569,20,1,114,13643.52
2016-12-29,2016,12,52,S06,P010,Toys,Winter,Yes,No,86.91,604,12,10,98,8517.18
2016-12-29,2016,12,52,S07,P008,Toys,Winter,Yes,No,62.16,697,33,6,105,6526.8
2017-01-05,2017,1,1,S01,P022,Beverages,Winter,No,Yes,92.65,252,13,0,68,6300.2
2017-01-05,2017,1,1,S02,P017,Home,Winter,No,Yes,114.28,397,33,6,101,11542.28
2017-01-05,2017,1,1,S03,P002,Toys,Winter,No,Yes,98.77,787,36,4,97,9580.69
2017-01-05,2017,1,1,S04,P016,Bakery,Winter,No,Yes,78.49,878,10,0,119,9340.31
2017-01-05,2017,1,1,S05,P036,Bakery,Winter,No,Yes,25.75,462,30,4,94,2420.5
2017-01-05,2017,1,1,S06,P020,Toys,Winter,No,No,25.37,368,32,3,68,1725.16
2017-01-05,2017,1,1,S07,P023,Home,Winter,No,No,18.08,720,33,11,83,1500.64
2017-01-12,2017,1,2,S01,P011,Home,Winter,No,Yes,26.04,434,23,6,74,1926.96
2017-01-12,2017,1,2,S02,P014,Electronics,Winter,No,No,78.81,689,19,5,55,4334.55
2017-01-12,2017,1,2,S03,P001,Toys,Winter,No,No,45.46,183,29,0,35,1591.1
2017-01-12,2017,1,2,S04,P019,Toys,Winter,No,Yes,13.88,140,30,7,52,721.76
2017-01-12,2017,1,2,S05,P024,Bakery,Winter,No,Yes,21.67,244,35,10,82,1776.94
2017-01-12,2017,1,2,S06,P021,Bakery,Winter,No,No,82.49,175,36,8,46,3794.54
2017-01-12,2017,1,2,S07,P037,Electronics,Winter,No,Yes,71.74,605,28,11,133,9541.42
2017-01-19,2017,1,3,S01,P022,Home,Winter,No,Yes,78.59,666,32,6,142,11159.78
2017-01-19,2017,1,3,S02,P003,Beverages,Winter,No,No,109.57,266,36,6,113,12381.41
2017-01-19,2017,1,3,S03,P014,Bakery,Winter,No,Yes,111.68,435,12,7,99,11056.32
2017-01-19,2017,1,3,S04,P026,Home,Winter,No,No,35.7,687,11,12,112,3998.4
2017-01-19,2017,1,3,S05,P038,Electronics,Winter,No,No,108.65,734,15,10,86,9343.9
2017-01-19,2017,1,3,S06,P019,Beverages,Winter,No,Yes,62.09,413,37,11,129,8009.61
2017-01-19,2017,1,3,S07,P024,Grocery,Winter,No,No,60.54,268,18,12,113,6841.02
2017-01-26,2017,1,4,S01,P012,Home,Winter,No,No,51.83,355,10,10,122,6323.26
2017-01-26,2017,1,4,S02,P022,Beverages,Winter,No,No,43.21,253,14,3,54,2333.34
2017-01-26,2017,1,4,S03,P004,Grocery,Winter,No,No,51.52,491,18,7,26,1339.52
2017-01-26,2017,1,4,S04,P006,Electronics,Winter,No,No,43.33,551,14,3,26,1126.58
2017-01-26,2017,1,4,S05,P020,Bakery,Winter,No,No,82.56,870,20,0,62,5118.72
2017-01-26,2017,1,4,S06,P014,Clothing,Winter,No,Yes,96.26,509,26,0,58,5583.08
2017-01-26,2017,1,4,S07,P006,Bakery,Winter,No,No,87.53,884,29,2,58,5076.74
2017-02-02,2017,2,5,S01,P020,Grocery,Winter,No,Yes,32.29,667,15,11,134,4326.86
2017-02-02,2017,2,5,S02,P017,Toys,Winter,No,Yes,65.48,893,19,2,73,4780.04
2017-02-02,2017,2,5,S03,P029,Clothing,Winter,No,No,22.81,792,22,5,47,1072.07
2017-02-02,2017,2,5,S04,P001,Electronics,Winter,No,Yes,23.28,871,37,1,68,1583.04
2017-02-02,2017,2,5,S05,P009,Home,Winter,No,Yes,30.47,178,12,5,143,4357.21
2017-02-02,2017,2,5,S06,P015,Home,Winter,No,Yes,78.42,898,28,2,63,4940.46
2017-02-02,2017,2,5,S07,P033,Grocery,Winter,No,No,68.82,625,21,6,124,8533.68
2017-02-09,2017,2,6,S01,P002,Bakery,Winter,No,No,72.75,215,35,8,72,5238.0
2017-02-09,2017,2,6,S02,P030,Clothing,Winter,No,No,55.19,353,29,4,77,4249.63
2017-02-09,2017,2,6,S03,P031,Toys,Winter,No,No,39.32,672,33,0,85,3342.2
2017-02-09,2017,2,6,S04,P004,Bakery,Winter,No,No,49.66,183,11,12,91,4519.06
2017-02-09,2017,2,6,S05,P036,Bakery,Winter,No,Yes,74.18,533,17,11,91,6750.38
2017-02-09,2017,2,6,S06,P026,Toys,Winter,No,Yes,95.64,171,26,7,117,11189.88
2017-02-09,2017,2,6,S07,P038,Bakery,Winter,No,No,71.77,143,18,4,86,6172.22
2017-02-16,2017,2,7,S01,P007,Electronics,Winter,No,No,29.88,338,15,4,91,2719.08
2017-02-16,2017,2,7,S02,P010,Toys,Winter,No,No,5.75,763,12,1,89,511.75
2017-02-16,2017,2,7,S03,P007,Beverages,Winter,No,No,92.81,174,28,8,55,5104.55
2017-02-16,2017,2,7,S04,P010,Bakery,Winter,No,Yes,118.79,119,20,4,82,9740.78
2017-02-16,2017,2,7,S05,P008,Electronics,Winter,No,No,7.03,186,36,12,94,660.82
2017-02-16,2017,2,7,S06,P029,Clothing,Winter,No,Yes,69.39,287,35,5,92,6383.88
2017-02-16,2017,2,7,S07,P039,Home,Winter,No,No,96.26,346,22,8,43,4139.18
2017-02-23,2017,2,8,S01,P040,Electronics,Winter,No,No,84.98,847,13,7,104,8837.92
2017-02-23,2017,2,8,S02,P024,Toys,Winter,No,No,101.28,512,17,1,61,6178.08
2017-02-23,2017,2,8,S03,P036,Beverages,Winter,No,Yes,95.16,384,33,12,94,8945.04
2017-02-23,2017,2,8,S04,P033,Toys,Winter,No,No,117.83,413,18,5,74,8719.42
2017-02-23,2017,2,8,S05,P013,Toys,Winter,No,No,80.13,313,29,0,77,6170.01
2017-02-23,2017,2,8,S06,P034,Grocery,Winter,No,No,7.9,629,27,8,71,560.9
2017-02-23,2017,2,8,S07,P029,Bakery,Winter,No,No,108.19,242,27,5,60,6491.4
2017-03-02,2017,3,9,S01,P017,Clothing,Spring,No,Yes,61.18,353,17,0,117,7158.06
2017-03-02,2017,3,9,S02,P029,Beverages,Spring,No,Yes,44.92,868,10,10,125,5615.0
2017-03-02,2017,3,9,S03,P012,Beverages,Spring,No,No,59.21,121,23,2,94,5565.74
2017-03-02,2017,3,9,S04,P035,Electronics,Spring,No,Yes,7.39,631,32,12,58,428.62
2017-03-02,2017,3,9,S05,P004,Bakery,Spring,No,Yes,101.01,147,25,7,74,7474.74
2017-03-02,2017,3,9,S06,P013,Clothing,Spring,No,No,60.73,678,34,12,53,3218.69
2017-03-02,2017,3,9,S07,P011,Clothing,Spring,No,No,83.68,431,34,2,101,8451.68
2017-03-09,2017,3,10,S01,P013,Home,Spring,No,No,74.03,883,19,9,95,7032.85
2017-03-09,2017,3,10,S02,P001,Toys,Spring,No,No,117.79,554,22,8,42,4947.18
2017-03-09,2017,3,10,S03,P008,Grocery,Spring,No,Yes,90.17,102,22,2,150,13525.5
2017-03-09,2017,3,10,S04,P039,Clothing,Spring,No,No,92.59,809,33,6,93,8610.87
2017-03-09,2017,3,10,S05,P038,Clothing,Spring,No,No,59.03,174,22,0,112,6611.36
2017-03-09,2017,3,10,S06,P008,Clothing,Spring,No,No,54.12,293,28,7,71,3842.52
2017-03-09,2017,3,10,S07,P032,Electronics,Spring,No,No,35.92,537,30,11,124,4454.08
2017-03-16,2017,3,11,S01,P031,Bakery,Spring,No,No,19.06,533,34,10,93,1772.58
2017-03-16,2017,3,11,S02,P035,Bakery,Spring,No,Yes,69.62,591,34,6,93,6474.66
2017-03-16,2017,3,11,S03,P012,Clothing,Spring,No,No,11.03,622,28,8,107,1180.21
2017-03-16,2017,3,11,S04,P013,Beverages,Spring,No,No,15.54,474,13,8,97,1507.38
2017-03-16,2017,3,11,S05,P013,Bakery,Spring,No,Yes,83.82,254,26,8,124,10393.68
2017-03-16,2017,3,11,S06,P022,Toys,Spring,No,No,13.64,480,36,12,62,845.68
2017-03-16,2017,3,11,S07,P017,Home,Spring,No,No,108.16,564,38,9,52,5624.32
2017-03-23,2017,3,12,S01,P032,Clothing,Spring,No,Yes,68.31,819,36,3,82,5601.42
2017-03-23,2017,3,12,S02,P019,Home,Spring,No,No,107.05,274,18,0,48,5138.4
2017-03-23,2017,3,12,S03,P013,Electronics,Spring,No,No,9.56,321,10,12,77,736.12
2017-03-23,2017,3,12,S04,P039,Grocery,Spring,No,Yes,117.33,752,22,6,116,13610.28
2017-03-23,2017,3,12,S05,P013,Home,Spring,No,Yes,21.39,899,38,5,109,2331.51
2017-03-23,2017,3,12,S06,P015,Home,Spring,No,Yes,40.04,478,17,10,117,4684.68
2017-03-23,2017,3,12,S07,P038,Beverages,Spring,No,Yes,111.74,266,11,8,101,11285.74
2017-03-30,2017,3,13,S01,P004,Grocery,Spring,No,No,118.4,463,25,10,91,10774.4
2017-03-30,2017,3,13,S02,P016,Beverages,Spring,No,No,115.07,259,30,4,103,11852.21
2017-03-30,2017,3,13,S03,P038,Beverages,Spring,No,No,71.66,391,10,12,62,4442.92
2017-03-30,2017,3,13,S04,P022,Clothing,Spring,No,Yes,119.23,367,25,3,102,12161.46
2017-03-30,2017,3,13,S05,P036,Toys,Spring,No,Yes,85.25,202,25,0,67,5711.75
2017-03-30,2017,3,13,S06,P025,Electronics,Spring,No,No,74.5,124,14,11,48,3576.0
2017-03-30,2017,3,13,S07,P004,Electronics,Spring,No,No,37.97,526,29,4,63,2392.11
2017-04-06,2017,4,14,S01,P020,Home,Spring,No,No,29.85,264,13,4,64,1910.4
2017-04-06,2017,4,14,S02,P028,Clothing,Spring,No,Yes,60.64,578,35,2,127,7701.28
2017-04-06,2017,4,14,S03,P016,Bakery,Spring,No,No,12.2,296,13,1,81,988.2
2017-04-06,2017,4,14,S04,P002,Electronics,Spring,No,No,35.6,638,33,7,82,2919.2
2017-04-06,2017,4,14,S05,P013,Home,Spring,No,No,46.8,581,10,12,86,4024.8
2017-04-06,2017,4,14,S06,P002,Toys,Spring,No,No,85.15,736,15,1,107,9111.05
2017-04-06,2017,4,14,S07,P031,Electronics,Spring,No,Yes,16.09,824,25,1,143,2300.87
2017-04-13,2017,4,15,S01,P015,Home,Spring,No,No,43.27,122,29,9,104,4500.08
2017-04-13,2017,4,15,S02,P015,Home,Spring,No,Yes,112.66,480,17,6,135,15209.1
2017-04-13,2017,4,15,S03,P026,Home,Spring,No,No,53.98,811,27,10,21,1133.58
2017-04-13,2017,4,15,S04,P022,Beverages,Spring,No,No,17.35,749,37,5,87,1509.45
2017-04-13,2017,4,15,S05,P022,Toys,Spring,No,No,84.79,312,37,2,54,4578.66
2017-04-13,2017,4,15,S06,P038,Electronics,Spring,No,Yes,107.54,533,13,9,57,6129.78
2017-04-13,2017,4,15,S07,P032,Electronics,Spring,No,Yes,87.1,666,28,12,75,6532.5
2017-04-20,2017,4,16,S01,P028,Grocery,Spring,No,Yes,59.18,334,13,10,123,7279.14
2017-04-20,2017,4,16,S02,P036,Clothing,Spring,No,No,32.2,623,24,0,63,2028.6
2017-04-20,2017,4,16,S03,P004,Grocery,Spring,No,No,43.83,854,37,3,60,2629.8
2017-04-20,2017,4,16,S04,P002,Bakery,Spring,No,Yes,26.81,775,36,3,64,1715.84
2017-04-20,2017,4,16,S05,P003,Grocery,Spring,No,No,97.81,168,12,1,79,7726.99
2017-04-20,2017,4,16,S06,P037,Toys,Spring,No,No,53.61,797,27,6,109,5843.49
2017-04-20,2017,4,16,S07,P034,Beverages,Spring,No,No,72.78,759,17,2,80,5822.4
2017-04-27,2017,4,17,S01,P016,Beverages,Spring,No,No,26.93,499,26,6,73,1965.89
2017-04-27,2017,4,17,S02,P006,Beverages,Spring,No,Yes,113.93,638,23,5,51,5810.43
2017-04-27,2017,4,17,S03,P002,Clothing,Spring,No,No,78.08,566,33,8,101,7886.08
2017-04-27,2017,4,17,S04,P035,Electronics,Spring,No,No,29.63,121,22,4,29,859.27
2017-04-27,2017,4,17,S05,P025,Toys,Spring,No,Yes,100.75,675,16,8,107,10780.25
2017-04-27,2017,4,17,S06,P024,Grocery,Spring,No,No,55.66,886,32,10,73,4063.18
2017-04-27,2017,4,17,S07,P015,Beverages,Spring,No,No,108.82,275,15,6,114,12405.48
2017-05-04,2017,5,18,S01,P021,Toys,Spring,No,No,102.28,119,26,9,61,6239.08
2017-05-04,2017,5,18,S02,P024,Toys,Spring,No,Yes,17.94,839,23,1,73,1309.62
2017-05-04,2017,5,18,S03,P024,Home,Spring,No,Yes,90.1,645,24,6,132,11893.2
2017-05-04,2017,5,18,S04,P029,Beverages,Spring,No,Yes,85.54,820,14,10,79,6757.66
2017-05-04,2017,5,18,S05,P027,Beverages,Spring,No,Yes,111.24,543,11,3,135,15017.4
2017-05-04,2017,5,18,S06,P009,Beverages,Spring,No,Yes,19.22,525,34,5,76,1460.72
2017-05-04,2017,5,18,S07,P013,Beverages,Spring,No,Yes,89.51,249,35,3,110,9846.1
2017-05-11,2017,5,19,S01,P022,Toys,Spring,No,No,19.49,158,33,9,75,1461.75
2017-05-11,2017,5,19,S02,P026,Bakery,Spring,No,No,56.5,232,18,12,116,6554.0
2017-05-11,2017,5,19,S03,P035,Beverages,Spring,No,No,27.3,795,38,2,106,2893.8
2017-05-11,2017,5,19,S04,P039,Home,Spring,No,No,66.62,207,37,7,53,3530.86
2017-05-11,2017,5,19,S05,P032,Clothing,Spring,No,No,30.15,418,34,7,78,2351.7
2017-05-11,2017,5,19,S06,P014,Home,Spring,No,No,79.81,501,34,10,45,3591.45
2017-05-11,2017,5,19,S07,P024,Beverages,Spring,No,No,66.44,632,15,12,109,7241.96
2017-05-18,2017,5,20,S01,P016,Clothing,Spring,No,No,55.93,744,26,1,46,2572.78
2017-05-18,2017,5,20,S02,P006,Clothing,Spring,No,Yes,46.41,319,27,2,159,7379.19
2017-05-18,2017,5,20,S03,P037,Bakery,Spring,No,No,44.59,823,27,12,55,2452.45
2017-05-18,2017,5,20,S04,P011,Clothing,Spring,No,No,73.45,441,37,0,117,8593.65
2017-05-18,2017,5,20,S05,P017,Bakery,Spring,No,Yes,87.09,247,12,12,141,12279.69
2017-05-18,2017,5,20,S06,P023,Beverages,Spring,No,No,33.37,400,17,5,119,3971.03
2017-05-18,2017,5,20,S07,P016,Beverages,Spring,No,Yes,103.15,788,32,6,139,14337.85
2017-05-25,2017,5,21,S01,P035,Beverages,Spring,No,Yes,116.78,186,31,12,75,8758.5
2017-05-25,2017,5,21,S02,P009,Beverages,Spring,No,Yes,51.52,655,18,5,79,4070.08
2017-05-25,2017,5,21,S03,P024,Home,Spring,No,Yes,24.42,363,10,9,74,1807.08
2017-05-25,2017,5,21,S04,P009,Bakery,Spring,No,Yes,104.14,102,21,10,123,12809.22
2017-05-25,2017,5,21,S05,P006,Electronics,Spring,No,No,114.79,687,20,12,107,12282.53
2017-05-25,2017,5,21,S06,P024,Clothing,Spring,No,No,24.96,640,20,12,79,1971.84
2017-05-25,2017,5,21,S07,P002,Beverages,Spring,No,No,15.24,412,32,10,81,1234.44
2017-06-01,2017,6,22,S01,P015,Clothing,Summer,No,No,39.03,483,21,11,60,2341.8
2017-06-01,2017,6,22,S02,P015,Toys,Summer,No,Yes,23.61,208,25,7,59,1392.99
2017-06-01,2017,6,22,S03,P032,Toys,Summer,No,No,25.32,407,11,2,90,2278.8
2017-06-01,2017,6,22,S04,P015,Clothing,Summer,No,No,113.51,348,35,5,52,5902.52
2017-06-01,2017,6,22,S05,P006,Clothing,Summer,No,No,98.13,562,23,4,110,10794.3
2017-06-01,2017,6,22,S06,P035,Grocery,Summer,No,Yes,118.42,529,33,7,63,7460.46
2017-06-01,2017,6,22,S07,P022,Home,Summer,No,No,31.36,765,25,4,80,2508.8
2017-06-08,2017,6,23,S01,P006,Grocery,Summer,No,No,72.58,788,35,12,68,4935.44
2017-06-08,2017,6,23,S02,P035,Beverages,Summer,No,Yes,46.83,509,28,2,56,2622.48
2017-06-08,2017,6,23,S03,P006,Beverages,Summer,No,No,56.21,768,16,4,92,5171.32
2017-06-08,2017,6,23,S04,P014,Bakery,Summer,No,No,13.48,727,35,9,60,808.8
2017-06-08,2017,6,23,S05,P022,Electronics,Summer,No,No,25.94,343,38,11,40,1037.6
2017-06-08,2017,6,23,S06,P020,Grocery,Summer,No,Yes,60.13,261,34,4,108,6494.04
2017-06-08,2017,6,23,S07,P011,Toys,Summer,No,No,85.88,118,35,10,72,6183.36
2017-06-15,2017,6,24,S01,P040,Bakery,Summer,No,No,44.1,338,12,5,125,5512.5
2017-06-15,2017,6,24,S02,P033,Bakery,Summer,No,No,109.8,226,19,6,111,12187.8
2017-06-15,2017,6,24,S03,P013,Bakery,Summer,No,No,7.2,270,12,9,37,266.4
2017-06-15,2017,6,24,S04,P028,Bakery,Summer,No,No,79.0,470,14,9,49,3871.0
2017-06-15,2017,6,24,S05,P009,Bakery,Summer,No,No,80.11,234,35,4,89,7129.79
2017-06-15,2017,6,24,S06,P038,Toys,Summer,No,Yes,111.48,119,26,9,54,6019.92
2017-06-15,2017,6,24,S07,P037,Clothing,Summer,No,No,115.71,306,14,9,40,4628.4
2017-06-22,2017,6,25,S01,P023,Electronics,Summer,No,No,100.63,773,26,4,81,8151.03
2017-06-22,2017,6,25,S02,P010,Grocery,Summer,No,No,32.57,874,36,12,99,3224.43
2017-06-22,2017,6,25,S03,P036,Grocery,Summer,No,Yes,100.1,117,18,12,94,9409.4
2017-06-22,2017,6,25,S04,P014,Bakery,Summer,No,Yes,26.75,117,15,11,52,1391.0
2017-06-22,2017,6,25,S05,P007,Bakery,Summer,No,Yes,119.54,285,24,11,64,7650.56
2017-06-22,2017,6,25,S06,P020,Bakery,Summer,No,No,21.21,802,25,8,78,1654.38
2017-06-22,2017,6,25,S07,P010,Grocery,Summer,No,Yes,21.21,152,22,3,143,3033.03
2017-06-29,2017,6,26,S01,P018,Grocery,Summer,No,No,91.76,438,17,4,51,4679.76
2017-06-29,2017,6,26,S02,P020,Clothing,Summer,No,No,63.89,481,35,8,98,6261.22
2017-06-29,2017,6,26,S03,P038,Home,Summer,No,Yes,17.07,650,17,10,155,2645.85
2017-06-29,2017,6,26,S04,P016,Grocery,Summer,No,Yes,87.82,268,35,10,111,9748.02
2017-06-29,2017,6,26,S05,P032,Bakery,Summer,No,No,31.66,314,26,12,100,3166.0
2017-06-29,2017,6,26,S06,P036,Toys,Summer,No,Yes,111.6,701,35,4,146,16293.6
2017-06-29,2017,6,26,S07,P039,Grocery,Summer,No,No,31.53,793,19,5,44,1387.32
2017-07-06,2017,7,27,S01,P005,Toys,Summer,No,No,27.24,276,24,3,111,3023.64
2017-07-06,2017,7,27,S02,P019,Clothing,Summer,No,No,88.56,790,19,1,106,9387.36
2017-07-06,2017,7,27,S03,P038,Toys,Summer,No,No,39.95,895,27,3,48,1917.6
2017-07-06,2017,7,27,S04,P012,Electronics,Summer,No,No,27.41,374,29,7,74,2028.34
2017-07-06,2017,7,27,S05,P024,Home,Summer,No,Yes,43.14,196,35,10,120,5176.8
2017-07-06,2017,7,27,S06,P003,Bakery,Summer,No,Yes,84.93,593,30,1,68,5775.24
2017-07-06,2017,7,27,S07,P034,Toys,Summer,No,No,41.46,462,24,9,43,1782.78
2017-07-13,2017,7,28,S01,P039,Electronics,Summer,No,No,91.05,225,32,11,64,5827.2
2017-07-13,2017,7,28,S02,P009,Clothing,Summer,No,No,37.96,731,11,6,112,4251.52
2017-07-13,2017,7,28,S03,P001,Grocery,Summer,No,No,18.69,298,14,5,74,1383.06
2017-07-13,2017,7,28,S04,P018,Clothing,Summer,No,Yes,109.04,507,17,12,123,13411.92
2017-07-13,2017,7,28,S05,P040,Grocery,Summer,No,No,101.15,182,17,8,79,7990.85
2017-07-13,2017,7,28,S06,P038,Electronics,Summer,No,Yes,45.97,348,20,4,76,3493.72
2017-07-13,2017,7,28,S07,P009,Home,Summer,No,No,61.59,163,29,6,114,7021.26
2017-07-20,2017,7,29,S01,P028,Home,Summer,No,No,110.93,397,14,11,54,5990.22
2017-07-20,2017,7,29,S02,P006,Clothing,Summer,No,No,14.09,868,28,5,70,986.3
2017-07-20,2017,7,29,S03,P002,Clothing,Summer,No,No,88.58,630,36,4,68,6023.44
2017-07-20,2017,7,29,S04,P017,Grocery,Summer,No,No,78.61,862,13,11,69,5424.09
2017-07-20,2017,7,29,S05,P004,Grocery,Summer,No,Yes,111.33,203,16,12,110,12246.3
2017-07-20,2017,7,29,S06,P028,Home,Summer,No,No,117.02,150,23,12,52,6085.04
2017-07-20,2017,7,29,S07,P012,Grocery,Summer,No,No,104.27,584,37,5,63,6569.01
2017-07-27,2017,7,30,S01,P032,Beverages,Summer,No,Yes,8.42,813,34,11,116,976.72
2017-07-27,2017,7,30,S02,P024,Clothing,Summer,No,No,59.2,433,16,10,64,3788.8
2017-07-27,2017,7,30,S03,P007,Bakery,Summer,No,No,43.47,346,30,1,75,3260.25
2017-07-27,2017,7,30,S04,P040,Grocery,Summer,No,No,40.75,866,24,4,133,5419.75
2017-07-27,2017,7,30,S05,P007,Toys,Summer,No,No,11.27,134,20,8,109,1228.43
2017-07-27,2017,7,30,S06,P011,Grocery,Summer,No,No,118.61,461,37,7,107,12691.27
2017-07-27,2017,7,30,S07,P011,Beverages,Summer,No,No,23.48,758,25,8,75,1761.0
2017-08-03,2017,8,31,S01,P036,Clothing,Summer,No,Yes,108.88,832,31,4,101,10996.88
2017-08-03,2017,8,31,S02,P025,Bakery,Summer,No,No,51.39,513,32,9,68,3494.52
2017-08-03,2017,8,31,S03,P012,Bakery,Summer,No,No,16.32,681,34,8,94,1534.08
2017-08-03,2017,8,31,S04,P039,Clothing,Summer,No,No,115.32,386,27,0,73,8418.36
2017-08-03,2017,8,31,S05,P008,Toys,Summer,No,Yes,44.63,382,32,6,76,3391.88
2017-08-03,2017,8,31,S06,P036,Bakery,Summer,No,Yes,77.48,740,21,4,48,3719.04
2017-08-03,2017,8,31,S07,P001,Home,Summer,No,Yes,111.43,385,33,7,86,9582.98
2017-08-10,2017,8,32,S01,P020,Grocery,Summer,No,No,66.46,877,27,12,108,7177.68
2017-08-10,2017,8,32,S02,P033,Electronics,Summer,No,Yes,104.88,693,36,5,110,11536.8
2017-08-10,2017,8,32,S03,P038,Electronics,Summer,No,No,36.95,491,20,5,43,1588.85
2017-08-10,2017,8,32,S04,P032,Bakery,Summer,No,Yes,84.62,366,13,9,52,4400.24
2017-08-10,2017,8,32,S05,P036,Grocery,Summer,No,No,51.7,456,20,0,94,4859.8
2017-08-10,2017,8,32,S06,P024,Home,Summer,No,No,25.13,641,20,4,36,904.68
2017-08-10,2017,8,32,S07,P002,Toys,Summer,No,No,6.17,632,22,7,77,475.09
2017-08-17,2017,8,33,S01,P025,Toys,Summer,No,Yes,95.8,454,12,2,77,7376.6
2017-08-17,2017,8,33,S02,P005,Electronics,Summer,No,Yes,52.88,680,33,4,67,3542.96
2017-08-17,2017,8,33,S03,P006,Toys,Summer,No,No,97.15,415,11,4,86,8354.9
2017-08-17,2017,8,33,S04,P015,Grocery,Summer,No,Yes,49.09,825,33,4,63,3092.67
2017-08-17,2017,8,33,S05,P037,Home,Summer,No,No,22.81,886,12,8,71,1619.51
2017-08-17,2017,8,33,S06,P032,Bakery,Summer,No,Yes,58.93,778,24,3,70,4125.1
2017-08-17,2017,8,33,S07,P017,Bakery,Summer,No,Yes,103.22,312,26,1,88,9083.36
2017-08-24,2017,8,34,S01,P015,Bakery,Summer,No,Yes,119.92,425,35,12,113,13550.96
2017-08-24,2017,8,34,S02,P019,Electronics,Summer,No,Yes,7.92,486,25,4,107,847.44
2017-08-24,2017,8,34,S03,P011,Beverages,Summer,No,No,102.32,426,36,6,108,11050.56
2017-08-24,2017,8,34,S04,P022,Toys,Summer,No,No,72.55,846,12,11,105,7617.75
2017-08-24,2017,8,34,S05,P002,Home,Summer,No,No,97.99,625,20,3,99,9701.01
2017-08-24,2017,8,34,S06,P013,Grocery,Summer,No,No,39.22,112,35,2,44,1725.68
2017-08-24,2017,8,34,S07,P014,Beverages,Summer,No,No,100.75,169,14,8,138,13903.5
2017-08-31,2017,8,35,S01,P040,Clothing,Summer,No,Yes,79.98,344,13,11,138,11037.24
2017-08-31,2017,8,35,S02,P029,Bakery,Summer,No,Yes,89.72,707,25,4,86,7715.92
2017-08-31,2017,8,35,S03,P022,Clothing,Summer,No,No,94.54,626,27,12,78,7374.12
2017-08-31,2017,8,35,S04,P030,Beverages,Summer,No,Yes,113.2,567,10,4,147,16640.4
2017-08-31,2017,8,35,S05,P025,Beverages,Summer,No,No,112.34,375,36,12,53,5954.02
2017-08-31,2017,8,35,S06,P039,Clothing,Summer,No,No,89.5,879,36,6,92,8234.0
2017-08-31,2017,8,35,S07,P028,Toys,Summer,No,Yes,103.63,105,28,8,137,14197.31
2017-09-07,2017,9,36,S01,P021,Beverages,Autumn,No,Yes,92.6,360,31,11,93,8611.8
2017-09-07,2017,9,36,S02,P027,Clothing,Autumn,No,No,65.64,827,19,6,114,7482.96
2017-09-07,2017,9,36,S03,P022,Clothing,Autumn,No,No,59.23,269,29,5,61,3613.03
2017-09-07,2017,9,36,S04,P016,Toys,Autumn,No,No,102.67,695,20,6,87,8932.29
2017-09-07,2017,9,36,S05,P030,Home,Autumn,No,Yes,33.51,216,25,7,66,2211.66
