Date,Year,Month,Week,Store_ID,Product_ID,Category,Season,Holiday,Promotion,Price,Inventory_Level,Temperature,Rainfall,Quantity_Sold,Sales
2017-08-03,2017,8,31,S07,P024,Bakery,Summer,No,Yes,82.76,844,28,6,80,6620.8
2017-08-10,2017,8,32,S01,P004,Toys,Summer,No,No,61.21,598,37,6,115,7039.15
2017-08-10,2017,8,32,S02,P026,Toys,Summer,No,No,31.97,671,12,12,52,1662.44
2017-08-10,2017,8,32,S03,P028,Beverages,Summer,No,Yes,51.3,832,14,0,114,5848.2
2017-08-10,2017,8,32,S04,P009,Grocery,Summer,No,No,107.58,889,35,1,116,12479.28
2017-08-10,2017,8,32,S05,P005,Toys,Summer,No,No,117.94,195,36,11,72,8491.68
2017-08-10,2017,8,32,S06,P022,Grocery,Summer,No,No,105.84,701,36,5,90,9525.6
2017-08-10,2017,8,32,S07,P005,Beverages,Summer,No,No,104.58,286,28,10,96,10039.68
2017-08-17,2017,8,33,S01,P039,Home,Summer,No,No,102.77,457,38,4,60,6166.2
2017-08-17,2017,8,33,S02,P009,Grocery,Summer,No,Yes,100.05,421,34,11,122,12206.1
2017-08-17,2017,8,33,S03,P013,Electronics,Summer,No,No,63.71,801,22,3,86,5479.06
2017-08-17,2017,8,33,S04,P031,Bakery,Summer,No,No,6.81,196,21,11,89,606.09
2017-08-17,2017,8,33,S05,P034,Electronics,Summer,No,No,67.28,416,12,3,93,6257.04
2017-08-17,2017,8,33,S06,P022,Clothing,Summer,No,No,78.75,698,19,6,70,5512.5
2017-08-17,2017,8,33,S07,P035,Clothing,Summer,No,No,101.85,644,14,12,129,13138.65
2017-08-24,2017,8,34,S01,P026,Grocery,Summer,No,No,29.88,507,21,11,79,2360.52
2017-08-24,2017,8,34,S02,P007,Clothing,Summer,No,No,42.88,243,17,7,77,3301.76
2017-08-24,2017,8,34,S03,P007,Beverages,Summer,No,No,24.59,875,25,2,85,2090.15
2017-08-24,2017,8,34,S04,P023,Electronics,Summer,No,Yes,67.77,775,33,5,128,8674.56
2017-08-24,2017,8,34,S05,P028,Bakery,Summer,No,No,83.99,748,32,2,33,2771.67
2017-08-24,2017,8,34,S06,P011,Toys,Summer,No,Yes,80.92,208,16,10,118,9548.56
2017-08-24,2017,8,34,S07,P011,Toys,Summer,No,No,19.43,856,36,6,54,1049.22
2017-08-31,2017,8,35,S01,P003,Grocery,Summer,No,Yes,24.7,450,16,5,70,1729.0
2017-08-31,2017,8,35,S02,P038,Home,Summer,No,No,23.72,577,27,9,72,1707.84
2017-08-31,2017,8,35,S03,P034,Bakery,Summer,No,No,37.45,697,10,2,51,1909.95
2017-08-31,2017,8,35,S04,P015,Toys,Summer,No,Yes,24.33,785,17,12,126,3065.58
2017-08-31,2017,8,35,S05,P036,Toys,Summer,No,Yes,113.72,793,17,1,126,14328.72
2017-08-31,2017,8,35,S06,P022,Grocery,Summer,No,Yes,34.8,577,16,8,86,2992.8
2017-08-31,2017,8,35,S07,P022,Clothing,Summer,No,No,54.22,568,19,5,41,2223.02
2017-09-07,2017,9,36,S01,P034,Clothing,Autumn,No,No,33.98,443,26,9,55,1868.9
2017-09-07,2017,9,36,S02,P008,Home,Autumn,No,No,109.42,471,30,0,56,6127.52
2017-09-07,2017,9,36,S03,P036,Home,Autumn,No,No,114.57,881,21,1,93,10655.01
2017-09-07,2017,9,36,S04,P029,Home,Autumn,No,No,94.77,680,23,6,29,2748.33
2017-09-07,2017,9,36,S05,P032,Home,Autumn,No,Yes,90.16,533,36,4,105,9466.8
2017-09-07,2017,9,36,S06,P023,Clothing,Autumn,No,Yes,70.46,499,33,8,70,4932.2
2017-09-07,2017,9,36,S07,P002,Beverages,Autumn,No,No,39.85,223,24,4,110,4383.5
2017-09-14,2017,9,37,S01,P012,Toys,Autumn,No,Yes,46.1,865,13,2,50,2305.0
2017-09-14,2017,9,37,S02,P006,Clothing,Autumn,No,No,110.02,742,21,5,50,5501.0
2017-09-14,2017,9,37,S03,P029,Home,Autumn,No,No,14.53,625,28,10,100,1453.0
2017-09-14,2017,9,37,S04,P009,Electronics,Autumn,No,No,91.6,806,19,10,88,8060.8
2017-09-14,2017,9,37,S05,P027,Home,Autumn,No,No,37.89,321,15,7,113,4281.57
2017-09-14,2017,9,37,S06,P018,Clothing,Autumn,No,No,82.7,820,35,2,110,9097.0
2017-09-14,2017,9,37,S07,P019,Bakery,Autumn,No,No,54.5,539,17,2,88,4796.0
2017-09-21,2017,9,38,S01,P003,Toys,Autumn,No,No,10.03,500,30,12,109,1093.27
2017-09-21,2017,9,38,S02,P022,Home,Autumn,No,No,28.08,284,27,5,86,2414.88
2017-09-21,2017,9,38,S03,P035,Toys,Autumn,No,Yes,93.66,287,37,10,91,8523.06
2017-09-21,2017,9,38,S04,P039,Grocery,Autumn,No,Yes,40.32,543,25,7,50,2016.0
2017-09-21,2017,9,38,S05,P003,Bakery,Autumn,No,Yes,110.66,668,33,7,105,11619.3
2017-09-21,2017,9,38,S06,P037,Beverages,Autumn,No,Yes,49.48,334,17,8,107,5294.36
2017-09-21,2017,9,38,S07,P015,Bakery,Autumn,No,Yes,79.83,277,12,11,136,10856.88
2017-09-28,2017,9,39,S01,P025,Home,Autumn,No,No,95.39,742,13,2,101,9634.39
2017-09-28,2017,9,39,S02,P013,Grocery,Autumn,No,No,76.72,719,38,1,61,4679.92
2017-09-28,2017,9,39,S03,P031,Electronics,Autumn,No,Yes,13.86,225,31,12,57,790.02
2017-09-28,2017,9,39,S04,P036,Home,Autumn,No,No,26.98,629,11,4,71,1915.58
2017-09-28,2017,9,39,S05,P016,Electronics,Autumn,No,Yes,65.46,272,37,11,116,7593.36
2017-09-28,2017,9,39,S06,P012,Clothing,Autumn,No,No,116.76,608,10,10,87,10158.12
2017-09-28,2017,9,39,S07,P021,Home,Autumn,No,No,93.12,349,10,2,104,9684.48
2017-10-05,2017,10,40,S01,P027,Beverages,Autumn,No,No,55.81,188,19,12,92,5134.52
2017-10-05,2017,10,40,S02,P039,Grocery,Autumn,No,Yes,42.96,592,11,4,152,6529.92
2017-10-05,2017,10,40,S03,P010,Bakery,Autumn,No,Yes,52.44,137,12,4,102,5348.88
2017-10-05,2017,10,40,S04,P003,Bakery,Autumn,No,No,45.4,614,12,0,40,1816.0
2017-10-05,2017,10,40,S05,P009,Clothing,Autumn,No,No,50.09,844,38,3,123,6161.07
2017-10-05,2017,10,40,S06,P022,Clothing,Autumn,No,Yes,6.88,229,11,7,48,330.24
2017-10-05,2017,10,40,S07,P003,Clothing,Autumn,No,No,73.61,397,29,8,61,4490.21
2017-10-12,2017,10,41,S01,P034,Grocery,Autumn,No,Yes,21.45,787,33,5,63,1351.35
2017-10-12,2017,10,41,S02,P040,Electronics,Autumn,No,Yes,46.45,318,10,11,71,3297.95
2017-10-12,2017,10,41,S03,P027,Beverages,Autumn,No,No,119.01,841,30,12,72,8568.72
2017-10-12,2017,10,41,S04,P005,Grocery,Autumn,No,Yes,36.11,872,30,2,114,4116.54
2017-10-12,2017,10,41,S05,P004,Home,Autumn,No,No,76.07,432,15,0,93,7074.51
2017-10-12,2017,10,41,S06,P011,Electronics,Autumn,No,No,49.19,310,18,6,96,4722.24
2017-10-12,2017,10,41,S07,P017,Home,Autumn,No,No,84.68,367,14,12,54,4572.72
2017-10-19,2017,10,42,S01,P016,Home,Autumn,No,Yes,45.44,102,11,4,113,5134.72
2017-10-19,2017,10,42,S02,P003,Grocery,Autumn,No,No,110.11,578,19,8,86,9469.46
2017-10-19,2017,10,42,S03,P027,Electronics,Autumn,No,No,12.89,720,10,10,64,824.96
2017-10-19,2017,10,42,S04,P029,Electronics,Autumn,No,No,48.72,492,21,12,103,5018.16
2017-10-19,2017,10,42,S05,P023,Toys,Autumn,No,Yes,70.76,771,29,0,53,3750.28
2017-10-19,2017,10,42,S06,P019,Toys,Autumn,No,No,23.99,592,19,2,71,1703.29
2017-10-19,2017,10,42,S07,P025,Electronics,Autumn,No,No,47.96,593,25,7,109,5227.64
2017-10-26,2017,10,43,S01,P015,Grocery,Autumn,No,No,62.63,226,12,7,85,5323.55
2017-10-26,2017,10,43,S02,P036,Clothing,Autumn,No,No,82.84,294,35,11,87,7207.08
2017-10-26,2017,10,43,S03,P025,Grocery,Autumn,No,No,35.64,798,22,1,27,962.28
2017-10-26,2017,10,43,S04,P038,Electronics,Autumn,No,No,80.0,104,23,2,60,4800.0
2017-10-26,2017,10,43,S05,P038,Clothing,Autumn,No,No,95.84,325,24,0,40,3833.6
2017-10-26,2017,10,43,S06,P016,Beverages,Autumn,No,No,52.28,279,28,8,93,4862.04
2017-10-26,2017,10,43,S07,P026,Electronics,Autumn,No,No,63.59,768,21,10,65,4133.35
2017-11-02,2017,11,44,S01,P018,Bakery,Autumn,No,No,96.18,363,34,11,99,9521.82
2017-11-02,2017,11,44,S02,P039,Beverages,Autumn,No,Yes,38.5,146,18,1,64,2464.0
2017-11-02,2017,11,44,S03,P023,Bakery,Autumn,No,No,49.54,393,17,2,115,5697.1
2017-11-02,2017,11,44,S04,P005,Beverages,Autumn,No,No,20.31,774,14,0,69,1401.39
2017-11-02,2017,11,44,S05,P034,Home,Autumn,No,No,33.57,312,30,12,67,2249.19
2017-11-02,2017,11,44,S06,P031,Grocery,Autumn,No,No,82.73,174,22,12,79,6535.67
2017-11-02,2017,11,44,S07,P003,Toys,Autumn,No,No,45.08,205,13,10,117,5274.36
2017-11-09,2017,11,45,S01,P010,Electronics,Autumn,No,No,72.71,596,33,4,100,7271.0
2017-11-09,2017,11,45,S02,P035,Electronics,Autumn,No,Yes,62.03,578,18,6,76,4714.28
2017-11-09,2017,11,45,S03,P040,Grocery,Autumn,No,No,26.43,554,23,10,119,3145.17
2017-11-09,2017,11,45,S04,P002,Home,Autumn,No,No,118.0,300,23,0,104,12272.0
2017-11-09,2017,11,45,S05,P014,Home,Autumn,No,Yes,112.63,656,20,4,94,10587.22
2017-11-09,2017,11,45,S06,P016,Bakery,Autumn,No,No,100.13,791,37,7,105,10513.65
2017-11-09,2017,11,45,S07,P010,Toys,Autumn,No,Yes,8.57,319,35,5,73,625.61
2017-11-16,2017,11,46,S01,P001,Grocery,Autumn,No,Yes,116.73,613,12,4,136,15875.28
2017-11-16,2017,11,46,S02,P033,Clothing,Autumn,No,Yes,93.47,566,21,5,61,5701.67
2017-11-16,2017,11,46,S03,P016,Electronics,Autumn,No,No,35.33,664,22,2,67,2367.11
2017-11-16,2017,11,46,S04,P006,Beverages,Autumn,No,Yes,33.91,699,20,4,120,4069.2
2017-11-16,2017,11,46,S05,P016,Beverages,Autumn,No,Yes,105.16,107,20,9,79,8307.64
2017-11-16,2017,11,46,S06,P017,Bakery,Autumn,No,No,11.84,893,38,10,105,1243.2
2017-11-16,2017,11,46,S07,P036,Grocery,Autumn,No,Yes,77.27,414,28,10,142,10972.34
2017-11-23,2017,11,47,S01,P012,Toys,Autumn,Yes,Yes,38.93,536,16,5,115,4476.95
2017-11-23,2017,11,47,S02,P017,Home,Autumn,Yes,No,35.62,729,23,9,175,6233.5
2017-11-23,2017,11,47,S03,P026,Grocery,Autumn,Yes,No,85.61,481,13,5,134,11471.74
2017-11-23,2017,11,47,S04,P016,Grocery,Autumn,Yes,No,30.45,638,11,9,144,4384.8
2017-11-23,2017,11,47,S05,P037,Electronics,Autumn,Yes,No,69.38,576,30,0,138,9574.44
2017-11-23,2017,11,47,S06,P001,Bakery,Autumn,Yes,No,66.29,241,38,2,137,9081.73
2017-11-23,2017,11,47,S07,P023,Grocery,Autumn,Yes,No,32.14,887,32,0,69,2217.66
2017-11-30,2017,11,48,S01,P020,Home,Autumn,Yes,No,82.78,736,38,11,101,8360.78
2017-11-30,2017,11,48,S02,P027,Electronics,Autumn,Yes,Yes,25.05,844,15,1,112,2805.6
2017-11-30,2017,11,48,S03,P017,Home,Autumn,Yes,Yes,28.37,783,22,4,97,2751.89
2017-11-30,2017,11,48,S04,P023,Grocery,Autumn,Yes,No,99.17,474,22,1,92,9123.64
2017-11-30,2017,11,48,S05,P007,Grocery,Autumn,Yes,No,42.74,425,23,7,144,6154.56
2017-11-30,2017,11,48,S06,P010,Bakery,Autumn,Yes,No,15.35,185,21,3,115,1765.25
2017-11-30,2017,11,48,S07,P025,Home,Autumn,Yes,No,84.1,836,32,12,84,7064.4
2017-12-07,2017,12,49,S01,P021,Beverages,Winter,Yes,No,27.79,753,34,4,86,2389.94
2017-12-07,2017,12,49,S02,P011,Home,Winter,Yes,No,81.98,491,12,7,107,8771.86
2017-12-07,2017,12,49,S03,P008,Grocery,Winter,Yes,Yes,101.92,843,20,10,79,8051.68
2017-12-07,2017,12,49,S04,P023,Clothing,Winter,Yes,No,116.53,626,11,11,102,11886.06
2017-12-07,2017,12,49,S05,P021,Bakery,Winter,Yes,Yes,31.74,375,15,1,152,4824.48
2017-12-07,2017,12,49,S06,P029,Electronics,Winter,Yes,No,108.05,772,15,12,129,13938.45
2017-12-07,2017,12,49,S07,P021,Electronics,Winter,Yes,No,11.65,206,22,1,92,1071.8
2017-12-14,2017,12,50,S01,P031,Beverages,Winter,Yes,No,5.8,169,29,0,75,435.0
2017-12-14,2017,12,50,S02,P005,Home,Winter,Yes,No,9.99,614,20,2,157,1568.43
2017-12-14,2017,12,50,S03,P006,Clothing,Winter,Yes,No,6.6,679,36,0,134,884.4
2017-12-14,2017,12,50,S04,P030,Home,Winter,Yes,Yes,71.22,858,30,11,81,5768.82
2017-12-14,2017,12,50,S05,P022,Bakery,Winter,Yes,No,104.86,369,15,8,110,11534.6
2017-12-14,2017,12,50,S06,P034,Toys,Winter,Yes,No,63.27,798,35,10,56,3543.12
2017-12-14,2017,12,50,S07,P032,Bakery,Winter,Yes,No,39.57,860,25,5,132,5223.24
2017-12-21,2017,12,51,S01,P009,Beverages,Winter,Yes,Yes,56.12,866,15,3,109,6117.08
2017-12-21,2017,12,51,S02,P037,Toys,Winter,Yes,No,64.51,234,38,4,115,7418.65
2017-12-21,2017,12,51,S03,P018,Home,Winter,Yes,No,55.61,810,32,4,130,7229.3
2017-12-21,2017,12,51,S04,P035,Electronics,Winter,Yes,Yes,66.85,852,37,11,165,11030.25
2017-12-21,2017,12,51,S05,P038,Home,Winter,Yes,No,96.52,632,37,5,64,6177.28
2017-12-21,2017,12,51,S06,P038,Beverages,Winter,Yes,Yes,86.89,744,26,11,89,7733.21
2017-12-21,2017,12,51,S07,P009,Grocery,Winter,Yes,No,87.27,514,32,11,143,12479.61
2017-12-28,2017,12,52,S01,P030,Bakery,Winter,Yes,Yes,35.39,433,16,1,109,3857.51
2017-12-28,2017,12,52,S02,P021,Home,Winter,Yes,No,110.77,394,15,3,150,16615.5
2017-12-28,2017,12,52,S03,P021,Toys,Winter,Yes,No,39.32,243,33,5,88,3460.16
2017-12-28,2017,12,52,S04,P009,Grocery,Winter,Yes,Yes,97.86,200,32,5,115,11253.9
2017-12-28,2017,12,52,S05,P020,Toys,Winter,Yes,No,108.37,828,35,9,103,11162.11
2017-12-28,2017,12,52,S06,P011,Clothing,Winter,Yes,No,94.37,889,27,11,111,10475.07
2017-12-28,2017,12,52,S07,P008,Bakery,Winter,Yes,No,19.78,121,36,0,121,2393.38
2018-01-04,2018,1,1,S01,P018,Grocery,Winter,No,No,83.75,245,26,1,72,6030.0
2018-01-04,2018,1,1,S02,P039,Toys,Winter,No,No,116.38,686,25,10,72,8379.36
2018-01-04,2018,1,1,S03,P020,Home,Winter,No,No,45.93,738,31,1,72,3306.96
2018-01-04,2018,1,1,S04,P015,Toys,Winter,No,No,34.04,773,38,0,92,3131.68
2018-01-04,2018,1,1,S05,P040,Home,Winter,No,Yes,54.04,339,34,6,77,4161.08
2018-01-04,2018,1,1,S06,P021,Home,Winter,No,No,106.03,107,36,4,63,6679.89
2018-01-04,2018,1,1,S07,P027,Bakery,Winter,No,No,76.39,609,10,8,134,10236.26
2018-01-11,2018,1,2,S01,P012,Beverages,Winter,No,Yes,33.97,213,38,1,46,1562.62
2018-01-11,2018,1,2,S02,P013,Bakery,Winter,No,Yes,54.56,302,13,10,92,5019.52
2018-01-11,2018,1,2,S03,P037,Grocery,Winter,No,No,96.92,281,22,4,84,8141.28
2018-01-11,2018,1,2,S04,P017,Home,Winter,No,Yes,91.26,567,26,9,39,3559.14
2018-01-11,2018,1,2,S05,P031,Beverages,Winter,No,Yes,70.35,444,22,10,103,7246.05
2018-01-11,2018,1,2,S06,P024,Beverages,Winter,No,No,81.42,190,14,10,58,4722.36
2018-01-11,2018,1,2,S07,P023,Home,Winter,No,No,103.16,763,18,3,102,10522.32
2018-01-18,2018,1,3,S01,P028,Home,Winter,No,No,47.03,393,13,12,114,5361.42
2018-01-18,2018,1,3,S02,P039,Toys,Winter,No,No,102.87,824,26,10,110,11315.7
2018-01-18,2018,1,3,S03,P030,Bakery,Winter,No,No,55.14,226,27,8,94,5183.16
2018-01-18,2018,1,3,S04,P028,Home,Winter,No,Yes,59.14,624,19,10,97,5736.58
2018-01-18,2018,1,3,S05,P023,Grocery,Winter,No,Yes,110.45,884,37,8,115,12701.75
2018-01-18,2018,1,3,S06,P016,Bakery,Winter,No,No,113.71,445,15,1,64,7277.44
2018-01-18,2018,1,3,S07,P006,Electronics,Winter,No,No,37.67,158,15,5,105,3955.35
2018-01-25,2018,1,4,S01,P031,Grocery,Winter,No,No,64.14,616,37,4,46,2950.44
2018-01-25,2018,1,4,S02,P016,Beverages,Winter,No,No,98.55,440,36,12,71,6997.05
2018-01-25,2018,1,4,S03,P004,Toys,Winter,No,Yes,83.05,738,20,3,79,6560.95
2018-01-25,2018,1,4,S04,P010,Electronics,Winter,No,No,42.85,703,30,10,54,2313.9
2018-01-25,2018,1,4,S05,P010,Home,Winter,No,Yes,61.96,124,12,1,125,7745.0
2018-01-25,2018,1,4,S06,P009,Beverages,Winter,No,No,33.9,422,15,6,31,1050.9
2018-01-25,2018,1,4,S07,P018,Beverages,Winter,No,No,62.48,728,15,10,76,4748.48
2018-02-01,2018,2,5,S01,P003,Toys,Winter,No,Yes,82.54,476,30,6,70,5777.8
2018-02-01,2018,2,5,S02,P008,Bakery,Winter,No,No,13.14,212,36,0,110,1445.4
2018-02-01,2018,2,5,S03,P017,Electronics,Winter,No,No,10.77,118,24,11,113,1217.01
2018-02-01,2018,2,5,S04,P032,Toys,Winter,No,No,99.97,148,36,4,63,6298.11
2018-02-01,2018,2,5,S05,P011,Bakery,Winter,No,Yes,23.19,164,25,9,68,1576.92
2018-02-01,2018,2,5,S06,P038,Beverages,Winter,No,No,53.01,472,30,6,114,6043.14
2018-02-01,2018,2,5,S07,P015,Toys,Winter,No,No,19.74,215,11,3,75,1480.5
2018-02-08,2018,2,6,S01,P026,Electronics,Winter,No,No,96.26,569,17,4,72,6930.72
2018-02-08,2018,2,6,S02,P009,Home,Winter,No,No,23.98,217,24,0,111,2661.78
2018-02-08,2018,2,6,S03,P037,Beverages,Winter,No,No,57.95,200,22,6,41,2375.95
2018-02-08,2018,2,6,S04,P024,Bakery,Winter,No,No,84.27,128,24,2,97,8174.19
2018-02-08,2018,2,6,S05,P035,Bakery,Winter,No,No,108.34,405,13,3,102,11050.68
2018-02-08,2018,2,6,S06,P007,Beverages,Winter,No,No,56.37,792,19,11,61,3438.57
2018-02-08,2018,2,6,S07,P036,Clothing,Winter,No,Yes,21.18,387,16,1,70,1482.6
2018-02-15,2018,2,7,S01,P004,Toys,Winter,No,Yes,57.43,126,22,12,111,6374.73
2018-02-15,2018,2,7,S02,P022,Toys,Winter,No,No,116.96,802,22,8,69,8070.24
2018-02-15,2018,2,7,S03,P039,Clothing,Winter,No,No,113.87,576,15,10,59,6718.33
2018-02-15,2018,2,7,S04,P016,Clothing,Winter,No,Yes,84.92,868,24,4,73,6199.16
2018-02-15,2018,2,7,S05,P030,Home,Winter,No,No,13.95,184,22,12,107,1492.65
2018-02-15,2018,2,7,S06,P013,Clothing,Winter,No,No,21.69,752,32,0,36,780.84
2018-02-15,2018,2,7,S07,P026,Clothing,Winter,No,Yes,22.98,458,10,12,55,1263.9
2018-02-22,2018,2,8,S01,P023,Bakery,Winter,No,No,29.41,722,33,2,82,2411.62
2018-02-22,2018,2,8,S02,P019,Bakery,Winter,No,No,58.13,157,35,5,80,4650.4
2018-02-22,2018,2,8,S03,P015,Beverages,Winter,No,No,40.05,821,32,0,71,2843.55
2018-02-22,2018,2,8,S04,P040,Home,Winter,No,Yes,80.6,855,24,4,128,10316.8
2018-02-22,2018,2,8,S05,P026,Beverages,Winter,No,Yes,53.79,782,10,11,99,5325.21
2018-02-22,2018,2,8,S06,P009,Home,Winter,No,No,8.87,417,15,2,85,753.95
2018-02-22,2018,2,8,S07,P037,Bakery,Winter,No,No,31.87,396,10,4,106,3378.22
2018-03-01,2018,3,9,S01,P014,Bakery,Spring,No,No,14.02,184,24,10,61,855.22
2018-03-01,2018,3,9,S02,P031,Clothing,Spring,No,No,110.85,223,30,10,94,10419.9
2018-03-01,2018,3,9,S03,P025,Toys,Spring,No,Yes,72.31,714,14,6,94,6797.14
2018-03-01,2018,3,9,S04,P005,Home,Spring,No,Yes,75.89,665,14,0,90,6830.1
2018-03-01,2018,3,9,S05,P027,Bakery,Spring,No,Yes,103.61,382,13,0,137,14194.57
2018-03-01,2018,3,9,S06,P024,Clothing,Spring,No,Yes,17.71,775,30,4,74,1310.54
2018-03-01,2018,3,9,S07,P005,Clothing,Spring,No,No,64.27,395,29,10,41,2635.07
2018-03-08,2018,3,10,S01,P029,Home,Spring,No,Yes,7.5,527,30,0,110,825.0
2018-03-08,2018,3,10,S02,P016,Bakery,Spring,No,No,22.61,870,24,5,112,2532.32
2018-03-08,2018,3,10,S03,P023,Bakery,Spring,No,No,38.16,389,26,5,39,1488.24
2018-03-08,2018,3,10,S04,P009,Clothing,Spring,No,No,56.93,735,27,5,57,3245.01
2018-03-08,2018,3,10,S05,P033,Beverages,Spring,No,No,71.49,570,12,5,54,3860.46
2018-03-08,2018,3,10,S06,P028,Home,Spring,No,No,36.0,188,34,11,119,4284.0
2018-03-08,2018,3,10,S07,P040,Toys,Spring,No,Yes,20.51,516,30,9,55,1128.05
2018-03-15,2018,3,11,S01,P030,Clothing,Spring,No,No,52.84,333,23,0,50,2642.0
2018-03-15,2018,3,11,S02,P035,Home,Spring,No,Yes,68.57,709,14,12,75,5142.75
2018-03-15,2018,3,11,S03,P016,Beverages,Spring,No,Yes,13.04,722,25,4,74,964.96
2018-03-15,2018,3,11,S04,P012,Home,Spring,No,No,21.77,313,27,2,114,2481.78
2018-03-15,2018,3,11,S05,P035,Electronics,Spring,No,No,40.59,872,37,6,96,3896.64
2018-03-15,2018,3,11,S06,P039,Toys,Spring,No,No,99.33,125,13,8,46,4569.18
2018-03-15,2018,3,11,S07,P009,Bakery,Spring,No,No,53.59,542,29,6,57,3054.63
2018-03-22,2018,3,12,S01,P001,Beverages,Spring,No,No,96.83,475,27,7,61,5906.63
2018-03-22,2018,3,12,S02,P027,Clothing,Spring,No,No,72.41,795,21,4,94,6806.54
2018-03-22,2018,3,12,S03,P036,Beverages,Spring,No,No,38.13,712,11,3,84,3202.92
2018-03-22,2018,3,12,S04,P021,Toys,Spring,No,Yes,73.11,417,20,2,53,3874.83
2018-03-22,2018,3,12,S05,P025,Clothing,Spring,No,No,115.41,174,33,1,48,5539.68
2018-03-22,2018,3,12,S06,P020,Toys,Spring,No,No,41.78,274,33,6,85,3551.3
2018-03-22,2018,3,12,S07,P011,Clothing,Spring,No,No,33.35,159,14,3,66,2201.1
2018-03-29,2018,3,13,S01,P032,Home,Spring,No,No,9.23,701,36,8,88,812.24
2018-03-29,2018,3,13,S02,P039,Home,Spring,No,No,108.42,466,25,8,102,11058.84
2018-03-29,2018,3,13,S03,P017,Home,Spring,No,Yes,43.54,642,33,9,121,5268.34
2018-03-29,2018,3,13,S04,P033,Home,Spring,No,Yes,43.8,669,24,4,143,6263.4
2018-03-29,2018,3,13,S05,P006,Electronics,Spring,No,No,44.36,581,32,0,95,4214.2
2018-03-29,2018,3,13,S06,P021,Home,Spring,No,Yes,34.39,309,35,12,116,3989.24
2018-03-29,2018,3,13,S07,P013,Bakery,Spring,No,Yes,107.95,207,35,4,148,15976.6
2018-04-05,2018,4,14,S01,P006,Home,Spring,No,No,45.04,735,32,7,127,5720.08
2018-04-05,2018,4,14,S02,P003,Beverages,Spring,No,No,47.29,486,30,7,69,3263.01
2018-04-05,2018,4,14,S03,P029,Bakery,Spring,No,No,6.51,605,11,8,76,494.76
2018-04-05,2018,4,14,S04,P023,Beverages,Spring,No,No,33.17,836,24,7,74,2454.58
2018-04-05,2018,4,14,S05,P032,Toys,Spring,No,Yes,76.2,824,11,0,149,11353.8
2018-04-05,2018,4,14,S06,P022,Bakery,Spring,No,No,5.71,602,14,9,99,565.29
2018-04-05,2018,4,14,S07,P013,Electronics,Spring,No,No,19.51,162,12,8,111,2165.61
2018-04-12,2018,4,15,S01,P017,Home,Spring,No,Yes,65.14,568,12,3,69,4494.66
2018-04-12,2018,4,15,S02,P027,Grocery,Spring,No,Yes,83.63,657,26,1,121,10119.23
2018-04-12,2018,4,15,S03,P024,Bakery,Spring,No,No,42.57,409,28,4,69,2937.33
2018-04-12,2018,4,15,S04,P032,Grocery,Spring,No,No,6.41,648,26,12,77,493.57
2018-04-12,2018,4,15,S05,P033,Electronics,Spring,No,Yes,13.96,841,21,7,29,404.84
2018-04-12,2018,4,15,S06,P031,Clothing,Spring,No,No,98.55,530,24,11,112,11037.6
2018-04-12,2018,4,15,S07,P033,Clothing,Spring,No,No,5.41,158,15,11,56,302.96
2018-04-19,2018,4,16,S01,P034,Home,Spring,No,No,75.52,854,19,6,24,1812.48
2018-04-19,2018,4,16,S02,P003,Home,Spring,No,Yes,64.81,284,15,9,52,3370.12
2018-04-19,2018,4,16,S03,P026,Clothing,Spring,No,No,114.79,176,33,7,86,9871.94
2018-04-19,2018,4,16,S04,P010,Grocery,Spring,No,No,15.33,439,35,6,119,1824.27
2018-04-19,2018,4,16,S05,P035,Home,Spring,No,Yes,71.57,283,26,1,66,4723.62
2018-04-19,2018,4,16,S06,P027,Electronics,Spring,No,No,67.14,494,29,3,79,5304.06
2018-04-19,2018,4,16,S07,P008,Toys,Spring,No,No,6.14,584,14,6,76,466.64
2018-04-26,2018,4,17,S01,P003,Home,Spring,No,No,11.4,292,23,2,44,501.6
2018-04-26,2018,4,17,S02,P040,Grocery,Spring,No,Yes,27.18,139,33,1,65,1766.7
2018-04-26,2018,4,17,S03,P013,Home,Spring,No,No,118.77,423,17,6,66,7838.82
2018-04-26,2018,4,17,S04,P025,Electronics,Spring,No,Yes,87.68,530,34,10,40,3507.2
2018-04-26,2018,4,17,S05,P014,Beverages,Spring,No,No,43.93,528,18,12,40,1757.2
2018-04-26,2018,4,17,S06,P014,Beverages,Spring,No,Yes,66.98,458,30,4,108,7233.84
2018-04-26,2018,4,17,S07,P022,Grocery,Spring,No,Yes,27.53,397,15,5,119,3276.07
2018-05-03,2018,5,18,S01,P003,Beverages,Spring,No,No,46.39,295,12,8,83,3850.37
2018-05-03,2018,5,18,S02,P019,Clothing,Spring,No,Yes,77.94,393,11,10,52,4052.88
2018-05-03,2018,5,18,S03,P014,Clothing,Spring,No,Yes,19.0,757,18,7,90,1710.0
2018-05-03,2018,5,18,S04,P004,Grocery,Spring,No,No,62.43,172,23,3,44,2746.92
2018-05-03,2018,5,18,S05,P014,Beverages,Spring,No,Yes,71.08,603,35,9,129,9169.32
2018-05-03,2018,5,18,S06,P005,Bakery,Spring,No,No,10.6,179,37,8,105,1113.0
2018-05-03,2018,5,18,S07,P031,Clothing,Spring,No,No,52.91,460,37,10,92,4867.72
